"UserID","WithdrawalID","SummaryDate","ProcessDate","ProcessTime","PayMeth","PayMethCat","CardType","Amount","Status"
48243,14081,2015-03-19,2015-03-19,"23:10:01","Banktransfer","Bank Transfer","Und",32,"S"
36919,14082,2015-03-19,2015-03-19,"23:12:32","Banktransfer","Bank Transfer","Und",1190.29,"S"
71948,14085,2015-03-19,2015-03-19,"23:14:50","Banktransfer","Bank Transfer","Und",62,"S"
36919,14104,2015-03-20,2015-03-20,"00:06:21","Banktransfer","Bank Transfer","Und",200,"S"
36718,14105,2015-03-20,2015-03-20,"00:07:41","PayPal","eWallet","Und",100,"S"
25432,14107,2015-03-20,2015-03-20,"00:18:28","PayPal","eWallet","Und",47.34889,"S"
47710,14114,2015-03-20,2015-03-20,"01:19:00","PayPal","eWallet","Und",200,"S"
65934,14115,2015-03-20,2015-03-20,"01:19:56","Moneybookers","eWallet","Und",995.09,"S"
56009,14117,2015-03-20,2015-03-20,"02:11:51","Neteller","eWallet","Und",15,"S"
45732,14118,2015-03-20,2015-03-20,"02:20:57","PayPal","eWallet","Und",650,"S"
60234,14150,2015-03-20,2015-03-20,"11:11:24","Banktransfer","Bank Transfer","Und",102,"S"
25432,14159,2015-03-20,2015-03-20,"12:55:09","PayPal","eWallet","Und",116.30649,"S"
48994,14161,2015-03-20,2015-03-20,"13:05:09","PayPal","eWallet","Und",550,"S"
22887,14163,2015-03-20,2015-03-20,"13:16:46","Banktransfer","Bank Transfer","Und",16.43456,"S"
56979,14165,2015-03-20,2015-03-20,"13:27:54","PayPal","eWallet","Und",60,"S"
50289,14169,2015-03-20,2015-03-20,"14:14:47","Banktransfer","Bank Transfer","Und",22,"S"
31670,14173,2015-03-20,2015-03-20,"14:52:37","PayPal","eWallet","Und",40,"S"
4921,14174,2015-03-20,2015-03-20,"15:05:24","Neteller","eWallet","Und",12,"S"
62452,14181,2015-03-20,2015-03-20,"16:20:42","Banktransfer","Bank Transfer","Und",101,"S"
44396,14194,2015-03-20,2015-03-20,"18:47:32","Banktransfer","Bank Transfer","Und",50,"S"
65153,14202,2015-03-20,2015-03-20,"20:01:05","PayPal","eWallet","Und",69.23005,"S"
37989,14206,2015-03-20,2015-03-20,"20:27:11","UKash","Voucher","Und",235,"S"
10169,14208,2015-03-20,2015-03-20,"20:40:04","VISA","EEA debit/credit card","Und",277.77778,"S"
16977,14213,2015-03-20,2015-03-20,"21:13:22","Banktransfer","Bank Transfer","Und",80,"S"
41248,14219,2015-03-20,2015-03-20,"21:52:55","Neteller","eWallet","Und",1031,"S"
71948,14222,2015-03-20,2015-03-20,"22:22:24","Banktransfer","Bank Transfer","Und",35.66,"S"
8209,14228,2015-03-20,2015-03-20,"22:42:04","VISA","EEA debit/credit card","Und",82,"S"
32332,14235,2015-03-20,2015-03-20,"23:01:11","Banktransfer","Bank Transfer","Und",70,"S"
40514,14240,2015-03-20,2015-03-20,"23:21:08","PayPal","eWallet","Und",14.72,"S"
36919,14243,2015-03-20,2015-03-20,"23:28:35","Banktransfer","Bank Transfer","Und",70,"S"
69708,14245,2015-03-21,2015-03-21,"00:10:43","Banktransfer","Bank Transfer","Und",110,"S"
35834,14261,2015-03-21,2015-03-21,"03:44:01","PayPal","eWallet","Und",210,"S"
23225,14277,2015-03-21,2015-03-21,"09:15:16","Neteller","eWallet","Und",20,"S"
55488,14280,2015-03-21,2015-03-21,"10:01:28","Neteller","eWallet","Und",80.08762,"R"
71334,14284,2015-03-21,2015-03-21,"10:59:55","Banktransfer","Bank Transfer","Und",13,"S"
20775,14285,2015-03-21,2015-03-21,"11:14:23","PayPal","eWallet","Und",11.96,"R"
55644,14286,2015-03-21,2015-03-21,"11:17:33","Banktransfer","Bank Transfer","Und",10.5,"S"
35335,14287,2015-03-21,2015-03-21,"11:20:50","Banktransfer","Bank Transfer","Und",52,"S"
12634,14289,2015-03-21,2015-03-21,"11:24:53","PayPal","eWallet","Und",250,"S"
63063,14294,2015-03-21,2015-03-21,"12:02:17","Neteller","eWallet","Und",500,"S"
63063,14295,2015-03-21,2015-03-21,"12:02:32","Neteller","eWallet","Und",500,"S"
17252,14301,2015-03-21,2015-03-21,"12:48:29","Banktransfer","Bank Transfer","Und",50,"S"
55644,14302,2015-03-21,2015-03-21,"13:12:52","Banktransfer","Bank Transfer","Und",10.15,"S"
28284,14311,2015-03-21,2015-03-21,"15:23:44","PayPal","eWallet","Und",28.5,"S"
25432,14312,2015-03-21,2015-03-21,"15:23:46","PayPal","eWallet","Und",41.53803,"S"
55644,14318,2015-03-21,2015-03-21,"15:33:15","Banktransfer","Bank Transfer","Und",10,"S"
55644,14324,2015-03-21,2015-03-21,"16:16:25","Banktransfer","Bank Transfer","Und",10,"S"
64290,14325,2015-03-21,2015-03-21,"16:22:16","VISA","EEA debit/credit card","Und",10.92,"S"
5212,14327,2015-03-21,2015-03-21,"16:50:35","Banktransfer","Bank Transfer","Und",69,"S"
46802,14332,2015-03-21,2015-03-21,"17:29:18","Banktransfer","Bank Transfer","Und",188.44146,"S"
12634,14333,2015-03-21,2015-03-21,"17:37:03","PayPal","eWallet","Und",50,"S"
43622,14354,2015-03-21,2015-03-21,"19:33:56","PayPal","eWallet","Und",250,"R"
6139,14360,2015-03-21,2015-03-21,"20:55:30","Banktransfer","Bank Transfer","Und",100,"S"
33214,14368,2015-03-21,2015-03-21,"21:41:53","Banktransfer","Bank Transfer","Und",80,"S"
14503,14372,2015-03-21,2015-03-21,"21:53:20","Banktransfer","Bank Transfer","Und",22,"S"
58730,14374,2015-03-21,2015-03-21,"21:56:42","Banktransfer","Bank Transfer","Und",91,"S"
44147,14377,2015-03-21,2015-03-21,"22:11:29","Banktransfer","Bank Transfer","Und",55,"S"
25432,14378,2015-03-21,2015-03-21,"22:11:32","PayPal","eWallet","Und",41.53803,"S"
20775,14385,2015-03-21,2015-03-21,"22:50:19","PayPal","eWallet","Und",23.09,"S"
14503,14391,2015-03-21,2015-03-21,"23:35:07","Banktransfer","Bank Transfer","Und",52,"S"
51998,14393,2015-03-21,2015-03-21,"23:47:42","Banktransfer","Bank Transfer","Und",45,"S"
972,14394,2015-03-21,2015-03-21,"23:49:53","Banktransfer","Bank Transfer","Und",1005.5,"S"
43622,14403,2015-03-22,2015-03-22,"00:20:43","PayPal","eWallet","Und",100,"R"
29388,14420,2015-03-22,2015-03-22,"04:32:57","Banktransfer","Bank Transfer","Und",100,"S"
22828,14424,2015-03-22,2015-03-22,"08:17:55","Banktransfer","Bank Transfer","Und",102,"S"
58730,14425,2015-03-22,2015-03-22,"08:25:29","Banktransfer","Bank Transfer","Und",100,"S"
23258,14429,2015-03-22,2015-03-22,"08:54:29","Banktransfer","Bank Transfer","Und",20,"S"
71948,14445,2015-03-22,2015-03-22,"12:18:22","Banktransfer","Bank Transfer","Und",17.12,"S"
62015,14450,2015-03-22,2015-03-22,"12:52:27","Banktransfer","Bank Transfer","Und",160,"S"
50642,14469,2015-03-22,2015-03-22,"15:19:15","Neteller","eWallet","Und",88,"S"
51998,14473,2015-03-22,2015-03-22,"15:30:28","Banktransfer","Bank Transfer","Und",20,"S"
2846,14480,2015-03-22,2015-03-22,"16:45:09","VISA","EEA debit/credit card","Und",34.61503,"S"
33073,14482,2015-03-22,2015-03-22,"16:55:13","PayPal","eWallet","Und",138,"S"
71859,14483,2015-03-22,2015-03-22,"16:58:43","Banktransfer","Bank Transfer","Und",50,"S"
44531,14489,2015-03-22,2015-03-22,"17:24:04","Banktransfer","Bank Transfer","Und",299,"S"
43622,14492,2015-03-22,2015-03-22,"17:46:14","Banktransfer","Bank Transfer","Und",92.5,"S"
25576,14512,2015-03-22,2015-03-22,"19:02:43","VISA","EEA debit/credit card","Und",2482.90812,"S"
14010,14515,2015-03-22,2015-03-22,"19:11:05","Banktransfer","Bank Transfer","Und",27,"S"
41741,14521,2015-03-22,2015-03-22,"19:23:34","Banktransfer","Bank Transfer","Und",125,"S"
2372,14524,2015-03-22,2015-03-22,"19:27:30","Banktransfer","Bank Transfer","Und",22,"S"
56735,14530,2015-03-22,2015-03-22,"19:31:23","PayPal","eWallet","Und",350,"R"
2372,14531,2015-03-22,2015-03-22,"19:32:17","Banktransfer","Bank Transfer","Und",22,"S"
35834,14540,2015-03-22,2015-03-22,"19:41:01","PayPal","eWallet","Und",520,"S"
36919,14542,2015-03-22,2015-03-22,"19:46:02","Banktransfer","Bank Transfer","Und",200,"S"
33073,14544,2015-03-22,2015-03-22,"19:54:26","PayPal","eWallet","Und",750,"S"
40616,14548,2015-03-22,2015-03-22,"20:04:51","PayPal","eWallet","Und",168.5,"S"
38572,14552,2015-03-22,2015-03-22,"20:33:40","Banktransfer","Bank Transfer","Und",200,"S"
2372,14565,2015-03-22,2015-03-22,"21:12:41","Banktransfer","Bank Transfer","Und",52,"S"
16774,14568,2015-03-22,2015-03-22,"21:25:34","Banktransfer","Bank Transfer","Und",40,"S"
2372,14570,2015-03-22,2015-03-22,"21:29:20","Banktransfer","Bank Transfer","Und",52,"S"
33073,14579,2015-03-22,2015-03-22,"22:07:37","PayPal","eWallet","Und",597,"S"
40578,14584,2015-03-22,2015-03-22,"22:41:50","Banktransfer","Bank Transfer","Und",70,"S"
20334,14590,2015-03-22,2015-03-22,"22:53:41","PayPal","eWallet","Und",1288,"S"
62015,14597,2015-03-22,2015-03-22,"22:56:40","Banktransfer","Bank Transfer","Und",320,"S"
40560,14601,2015-03-22,2015-03-22,"22:58:26","Banktransfer","Bank Transfer","Und",645,"S"
58730,14602,2015-03-22,2015-03-22,"22:58:34","Banktransfer","Bank Transfer","Und",150,"S"
43622,14604,2015-03-22,2015-03-22,"22:59:09","PayPal","eWallet","Und",250,"R"
17078,14606,2015-03-22,2015-03-22,"22:59:45","Banktransfer","Bank Transfer","Und",532,"S"
43622,14609,2015-03-22,2015-03-22,"23:00:32","Banktransfer","Bank Transfer","Und",502,"R"
67430,14614,2015-03-22,2015-03-22,"23:01:10","Banktransfer","Bank Transfer","Und",100,"S"
15635,14618,2015-03-22,2015-03-22,"23:01:46","Banktransfer","Bank Transfer","Und",85,"S"
27528,14621,2015-03-22,2015-03-22,"23:02:23","Banktransfer","Bank Transfer","Und",70,"S"
62879,14631,2015-03-22,2015-03-22,"23:11:09","Banktransfer","Bank Transfer","Und",152,"S"
2372,14633,2015-03-22,2015-03-22,"23:14:10","Banktransfer","Bank Transfer","Und",45,"R"
22118,14635,2015-03-22,2015-03-22,"23:14:30","PayPal","eWallet","Und",200,"S"
62083,14639,2015-03-22,2015-03-22,"23:19:37","Banktransfer","Bank Transfer","Und",150,"S"
56362,14642,2015-03-22,2015-03-22,"23:22:07","Banktransfer","Bank Transfer","Und",150,"S"
71948,14645,2015-03-22,2015-03-22,"23:29:35","Banktransfer","Bank Transfer","Und",93.71,"S"
25576,14652,2015-03-22,2015-03-22,"23:35:48","VISA","EEA debit/credit card","Und",1605.50029,"S"
50827,14655,2015-03-22,2015-03-22,"23:51:31","Banktransfer","Bank Transfer","Und",250,"S"
21995,14663,2015-03-23,2015-03-23,"00:14:26","PayPal","eWallet","Und",15,"S"
12098,14669,2015-03-23,2015-03-23,"00:50:52","VISA","EEA debit/credit card","Und",372,"S"
56009,14672,2015-03-23,2015-03-23,"01:35:53","Neteller","eWallet","Und",40,"S"
45270,14677,2015-03-23,2015-03-23,"02:05:48","Banktransfer","Bank Transfer","Und",186.7,"S"
10424,14679,2015-03-23,2015-03-23,"02:40:12","PayPal","eWallet","Und",557.5,"R"
51302,14685,2015-03-23,2015-03-23,"06:02:58","Banktransfer","Bank Transfer","Und",450,"S"
51974,14688,2015-03-23,2015-03-23,"06:28:04","VISA","EEA debit/credit card","Und",100,"R"
2044,14705,2015-03-23,2015-03-23,"08:28:34","PayPal","eWallet","Und",20,"S"
20187,14708,2015-03-23,2015-03-23,"09:10:13","VISA","EEA debit/credit card","Und",2839.69677,"R"
48783,14710,2015-03-23,2015-03-23,"09:31:53","PayPal","eWallet","Und",15,"S"
12973,14712,2015-03-23,2015-03-23,"09:50:35","Banktransfer","Bank Transfer","Und",43,"S"
23258,14720,2015-03-23,2015-03-23,"10:26:27","Banktransfer","Bank Transfer","Und",20.43,"S"
26885,14728,2015-03-23,2015-03-23,"11:02:25","VISA","EEA debit/credit card","Und",23.37158,"S"
23158,14732,2015-03-23,2015-03-23,"11:21:08","Banktransfer","Bank Transfer","Und",200,"S"
20775,14738,2015-03-23,2015-03-23,"12:07:41","PayPal","eWallet","Und",13.38,"S"
27528,14746,2015-03-23,2015-03-23,"12:45:45","Banktransfer","Bank Transfer","Und",100,"S"
66102,14749,2015-03-23,2015-03-23,"13:14:30","PayPal","eWallet","Und",120,"S"
70919,14756,2015-03-23,2015-03-23,"13:42:44","Banktransfer","Bank Transfer","Und",80,"S"
25432,14763,2015-03-23,2015-03-23,"14:59:03","PayPal","eWallet","Und",27.63243,"S"
25432,14764,2015-03-23,2015-03-23,"15:11:03","PayPal","eWallet","Und",20.72432,"S"
25432,14768,2015-03-23,2015-03-23,"15:49:49","PayPal","eWallet","Und",27.63243,"S"
63178,14769,2015-03-23,2015-03-23,"15:51:41","Banktransfer","Bank Transfer","Und",50.18,"S"
23852,14774,2015-03-23,2015-03-23,"16:14:47","Banktransfer","Bank Transfer","Und",250,"S"
25432,14775,2015-03-23,2015-03-23,"16:15:14","PayPal","eWallet","Und",27.63243,"S"
9950,14776,2015-03-23,2015-03-23,"16:16:29","PayPal","eWallet","Und",80,"S"
66736,14787,2015-03-23,2015-03-23,"17:35:02","VISA","EEA debit/credit card","Und",73.95766,"R"
66736,14790,2015-03-23,2015-03-23,"17:57:48","VISA","EEA debit/credit card","Und",18.48941,"R"
28732,14796,2015-03-23,2015-03-23,"18:26:09","VISA","EEA debit/credit card","Und",71.15351,"S"
43622,14832,2015-03-23,2015-03-23,"21:22:43","Banktransfer","Bank Transfer","Und",702,"S"
37989,14843,2015-03-23,2015-03-23,"22:01:51","UKash","Voucher","Und",250,"S"
25432,14848,2015-03-23,2015-03-23,"22:07:46","PayPal","eWallet","Und",27.63243,"S"
35834,14869,2015-03-23,2015-03-23,"22:35:52","PayPal","eWallet","Und",200,"S"
66736,14882,2015-03-23,2015-03-23,"23:20:54","VISA","EEA debit/credit card","Und",138.67061,"R"
5210,14884,2015-03-23,2015-03-23,"23:39:01","VISA","EEA debit/credit card","Und",1381.62152,"S"
23852,14893,2015-03-24,2015-03-24,"01:10:07","Banktransfer","Bank Transfer","Und",700,"S"
66273,14894,2015-03-24,2015-03-24,"01:11:31","VISA","EEA debit/credit card","Und",802,"S"
2863,14898,2015-03-24,2015-03-24,"03:11:54","VISA","EEA debit/credit card","Und",30,"S"
55212,14904,2015-03-24,2015-03-24,"06:35:05","VISA","EEA debit/credit card","Und",18.90976,"S"
45270,14914,2015-03-24,2015-03-24,"08:36:30","Banktransfer","Bank Transfer","Und",149,"S"
45270,14915,2015-03-24,2015-03-24,"08:42:22","Banktransfer","Bank Transfer","Und",50.01,"S"
23258,14916,2015-03-24,2015-03-24,"08:56:47","Banktransfer","Bank Transfer","Und",30.14,"S"
47926,14925,2015-03-24,2015-03-24,"10:52:07","Banktransfer","Bank Transfer","Und",400,"S"
41404,14964,2015-03-24,2015-03-24,"13:59:05","Banktransfer","Bank Transfer","Und",364.4567,"S"
50289,14965,2015-03-24,2015-03-24,"14:00:02","Banktransfer","Bank Transfer","Und",20,"S"
43899,14968,2015-03-24,2015-03-24,"14:07:55","VISA","EEA debit/credit card","Und",14.78821,"S"
50289,14969,2015-03-24,2015-03-24,"14:08:00","Banktransfer","Bank Transfer","Und",30,"S"
65229,14975,2015-03-24,2015-03-24,"14:52:48","Moneybookers","eWallet","Und",1000,"S"
29121,14977,2015-03-24,2015-03-24,"15:27:09","PayPal","eWallet","Und",27.48803,"S"
14376,14981,2015-03-24,2015-03-24,"15:52:09","PayPal","eWallet","Und",100,"R"
15468,14987,2015-03-24,2015-03-24,"16:27:48","VISA","EEA debit/credit card","Und",15,"S"
18772,14989,2015-03-24,2015-03-24,"16:32:14","Banktransfer","Bank Transfer","Und",100,"S"
37326,14992,2015-03-24,2015-03-24,"16:46:47","Banktransfer","Bank Transfer","Und",2007.4,"S"
37326,14994,2015-03-24,2015-03-24,"17:01:21","Banktransfer","Bank Transfer","Und",1200,"R"
55644,14996,2015-03-24,2015-03-24,"17:03:41","Banktransfer","Bank Transfer","Und",10,"S"
17436,15004,2015-03-24,2015-03-24,"17:25:24","Banktransfer","Bank Transfer","Und",172,"S"
41404,15005,2015-03-24,2015-03-24,"17:32:31","Banktransfer","Bank Transfer","Und",400.90237,"S"
46647,15007,2015-03-24,2015-03-24,"17:37:30","PayPal","eWallet","Und",100,"S"
56979,15010,2015-03-24,2015-03-24,"17:49:15","PayPal","eWallet","Und",50,"S"
2863,15015,2015-03-24,2015-03-24,"18:52:48","VISA","EEA debit/credit card","Und",50,"S"
20334,15017,2015-03-24,2015-03-24,"18:54:47","PayPal","eWallet","Und",1000,"S"
5754,15020,2015-03-24,2015-03-24,"19:06:25","Banktransfer","Bank Transfer","Und",40,"S"
20334,15024,2015-03-24,2015-03-24,"19:40:35","PayPal","eWallet","Und",1000,"S"
4227,15028,2015-03-24,2015-03-24,"19:52:47","Banktransfer","Bank Transfer","Und",132.58935,"S"
2372,15036,2015-03-24,2015-03-24,"21:00:47","Banktransfer","Bank Transfer","Und",63,"R"
1580,15037,2015-03-24,2015-03-24,"21:03:05","Neteller","eWallet","Und",93.62,"S"
2372,15038,2015-03-24,2015-03-24,"21:12:14","Banktransfer","Bank Transfer","Und",63,"R"
22118,15041,2015-03-24,2015-03-24,"21:28:42","PayPal","eWallet","Und",60,"S"
23753,15043,2015-03-24,2015-03-24,"21:35:13","Banktransfer","Bank Transfer","Und",66.57903,"R"
10424,15045,2015-03-24,2015-03-24,"21:45:45","PayPal","eWallet","Und",400.49,"R"
23753,15046,2015-03-24,2015-03-24,"22:06:15","Banktransfer","Bank Transfer","Und",66.57903,"R"
23753,15048,2015-03-24,2015-03-24,"22:07:46","Banktransfer","Bank Transfer","Und",109.52562,"R"
23753,15049,2015-03-24,2015-03-24,"22:08:57","Banktransfer","Bank Transfer","Und",66.57903,"R"
23753,15050,2015-03-24,2015-03-24,"22:11:30","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15055,2015-03-24,2015-03-24,"22:43:43","Banktransfer","Bank Transfer","Und",120.36963,"R"
54822,15064,2015-03-24,2015-03-24,"23:15:13","Banktransfer","Bank Transfer","Und",249.89,"S"
37989,15065,2015-03-24,2015-03-24,"23:16:35","UKash","Voucher","Und",185,"S"
68678,15066,2015-03-24,2015-03-24,"23:25:29","PayPal","eWallet","Und",13,"S"
2372,15072,2015-03-25,2015-03-25,"00:17:58","Banktransfer","Bank Transfer","Und",162.5,"R"
23753,15073,2015-03-25,2015-03-25,"00:18:32","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15076,2015-03-25,2015-03-25,"00:50:01","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15077,2015-03-25,2015-03-25,"00:50:58","Banktransfer","Bank Transfer","Und",109.52562,"R"
23753,15078,2015-03-25,2015-03-25,"00:52:09","Banktransfer","Bank Transfer","Und",109.63299,"R"
23753,15079,2015-03-25,2015-03-25,"00:52:44","Banktransfer","Bank Transfer","Und",109.63299,"R"
17030,15080,2015-03-25,2015-03-25,"01:32:17","Moneybookers","eWallet","Und",212.97725,"S"
23753,15081,2015-03-25,2015-03-25,"01:34:53","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15082,2015-03-25,2015-03-25,"01:48:37","Banktransfer","Bank Transfer","Und",120.36963,"R"
37326,15083,2015-03-25,2015-03-25,"02:20:17","Banktransfer","Bank Transfer","Und",2015,"R"
23753,15084,2015-03-25,2015-03-25,"02:20:51","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15086,2015-03-25,2015-03-25,"02:37:42","Banktransfer","Bank Transfer","Und",49.86529,"R"
23753,15088,2015-03-25,2015-03-25,"02:44:43","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15090,2015-03-25,2015-03-25,"03:47:32","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15091,2015-03-25,2015-03-25,"03:48:00","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15092,2015-03-25,2015-03-25,"03:48:20","Banktransfer","Bank Transfer","Und",120.36963,"R"
23753,15094,2015-03-25,2015-03-25,"04:56:03","Banktransfer","Bank Transfer","Und",109.63299,"R"
23753,15095,2015-03-25,2015-03-25,"05:06:35","Banktransfer","Bank Transfer","Und",109.63299,"R"
23753,15096,2015-03-25,2015-03-25,"05:07:29","Banktransfer","Bank Transfer","Und",49.86529,"R"
23753,15097,2015-03-25,2015-03-25,"05:23:20","Banktransfer","Bank Transfer","Und",109.63299,"R"
11766,15099,2015-03-25,2015-03-25,"06:12:40","Banktransfer","Bank Transfer","Und",39.51813,"R"
66290,15100,2015-03-25,2015-03-25,"06:17:11","Banktransfer","Bank Transfer","Und",115,"S"
23753,15101,2015-03-25,2015-03-25,"06:20:11","Banktransfer","Bank Transfer","Und",120.43374,"R"
23753,15102,2015-03-25,2015-03-25,"06:20:39","Banktransfer","Bank Transfer","Und",120.43374,"R"
23753,15108,2015-03-25,2015-03-25,"08:13:54","Banktransfer","Bank Transfer","Und",109.69137,"R"
9717,15109,2015-03-25,2015-03-25,"08:18:26","PayPal","eWallet","Und",320,"S"
39167,15110,2015-03-25,2015-03-25,"08:19:51","Banktransfer","Bank Transfer","Und",200,"S"
27620,15111,2015-03-25,2015-03-25,"08:42:19","PayPal","eWallet","Und",500,"S"
23753,15112,2015-03-25,2015-03-25,"08:45:18","Banktransfer","Bank Transfer","Und",109.69137,"R"
44396,15113,2015-03-25,2015-03-25,"08:50:36","Banktransfer","Bank Transfer","Und",40,"S"
23753,15114,2015-03-25,2015-03-25,"08:53:40","Banktransfer","Bank Transfer","Und",109.69137,"R"
23753,15116,2015-03-25,2015-03-25,"09:13:43","Banktransfer","Bank Transfer","Und",109.69137,"R"
23753,15117,2015-03-25,2015-03-25,"09:30:51","Banktransfer","Bank Transfer","Und",120.43374,"R"
23753,15118,2015-03-25,2015-03-25,"09:38:40","Banktransfer","Bank Transfer","Und",120.43374,"R"
23753,15119,2015-03-25,2015-03-25,"10:00:07","Banktransfer","Bank Transfer","Und",120.43374,"R"
23753,15120,2015-03-25,2015-03-25,"10:00:48","Banktransfer","Bank Transfer","Und",109.69137,"R"
40435,15121,2015-03-25,2015-03-25,"10:10:11","VISA","EEA debit/credit card","Und",50,"S"
24870,15127,2015-03-25,2015-03-25,"10:55:44","Banktransfer","Bank Transfer","Und",18.24374,"S"
17252,15129,2015-03-25,2015-03-25,"11:33:24","Banktransfer","Bank Transfer","Und",70,"S"
23753,15132,2015-03-25,2015-03-25,"12:09:04","Banktransfer","Bank Transfer","Und",120.43374,"R"
23753,15133,2015-03-25,2015-03-25,"12:09:28","Banktransfer","Bank Transfer","Und",120.43374,"R"
23753,15134,2015-03-25,2015-03-25,"12:09:49","Banktransfer","Bank Transfer","Und",120.43374,"R"
40825,15140,2015-03-25,2015-03-25,"12:35:47","Banktransfer","Bank Transfer","Und",30,"S"
51105,15144,2015-03-25,2015-03-25,"13:00:20","Moneybookers","eWallet","Und",130,"S"
